cell,carrier_key,carrier_name,ac_type,seats_band,range_band,n_flights,n_tails,n_active_days,n_flights_with_number,first_date,last_date,s1,s1_den_flights,n_keys,s2,s2_n_days,avg_departures,s2_note,s3,s4,s4_entropy_norm,n_pairs,n_singletons,s1_imputed,label,low_confidence,pc1,pc2
GFA::B789|ge240|long,GFA,Gulf Air,B789,ge240,long,7435,7,527,7431,2022-06-01,2026-03-29,0.9878869448183042,7430,147.0,0.07391118469247637,1398,5.3183118741058655,ok,0.34549356223175964,0.7446808510638299,0.6874978445148685,47.0,12.0,False,fsc,False,0.34777150327519757,-0.07877470109247459
GFA::B789|ge240|medium,GFA,Gulf Air,B789,ge240,medium,1358,1,472,1358,2022-06-02,2023-10-26,0.9668630338733432,1358,92.0,0.02571939151644398,512,2.65234375,ok,0.921875,0.8620689655172413,0.7821102992244301,29.0,4.0,False,fsc,False,1.2827655341945527,-0.7781339218789831
GINGER AVIATION::B407|NA|regional,GINGER AVIATION,Ginger Aviation,B407,NA,regional,3,1,1,3,2024-02-06,2024-02-06,0.0,1,1.0,,1,3.0,short_series,1.0,,,,,True,,True,,
GJT::B738|180-239|medium,GJT,GetJet Airlines,B738,180-239,medium,1,1,1,1,2024-03-24,2024-03-24,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,charter_acmi,True,,
GLG::A20N|180-239|medium,GLG,Avianca Ecuador,A20N,180-239,medium,917,2,131,917,2025-10-18,2026-02-26,0.5714285714285714,917,340.0,0.0,132,6.946969696969697,ok,0.9617224880382775,0.9620253164556962,0.8700032350236099,79.0,3.0,False,,False,0.9126909709719385,-1.0311918723613753
GLG::A20N|180-239|short,GLG,Avianca Ecuador,A20N,180-239,short,4712,3,960,4711,2023-03-20,2026-02-26,0.9486308639354701,4711,277.0,0.04913140545882122,1075,4.383255813953489,ok,0.9551569506726457,0.8596491228070176,0.5810220639056434,57.0,8.0,False,,False,1.3563750295023962,-0.631588373327416
GLG::A319|100-179|short,GLG,Avianca Ecuador,A319,100-179,short,4479,1,988,4470,2022-07-18,2026-02-26,0.9161073825503355,4470,345.0,0.010863654559812752,1320,3.393181818181818,ok,0.7484848484848485,0.9772727272727273,0.6511186299250152,44.0,1.0,False,,False,1.1208248302988428,-0.9389416331857793
GLG::A320|180-239|regional,GLG,Avianca Ecuador,A320,180-239,regional,44749,6,1367,44730,2022-05-31,2026-02-26,0.9796534376746786,44725,749.0,0.24035895973793175,1368,32.71125730994152,ok,0.9239766081871346,0.9090909090909091,0.5450618072289352,77.0,7.0,False,,False,1.872933317217797,0.5802224043212968
GLR::B190|lt20|regional,GLR,Central Mountain Air,B190,lt20,regional,10,1,5,10,2024-09-04,2024-09-10,0.0,10,5.0,,7,1.4285714285714286,short_series,0.7142857142857143,0.6666666666666667,0.8173454221465101,3.0,1.0,True,,True,,
GOVERNMENT OF AZERBAIJAN::A319|NA|short,GOVERNMENT OF AZERBAIJAN,Government of Azerbaijan,A319,NA,short,483,1,332,480,2022-06-06,2026-04-22,0.20382165605095542,471,316.0,0.0,1417,0.34086097388849684,ok,0.23429781227946367,0.5655737704918034,0.8349283307785037,122.0,53.0,False,,False,-1.38803304322656,-0.1885544403527413
GOVERNMENT OF TANZANIA::F27|NA|regional,GOVERNMENT OF TANZANIA,Government of Tanzania,F27,NA,regional,116,1,107,0,2022-08-10,2026-02-20,0.0,,,0.0,1291,0.08985282726568551,ok,0.08288148721920992,0.25,0.8322488896002306,4.0,3.0,True,,True,-2.4534091886452876,0.2919781147418331
GUG::A320|180-239|regional,GUG,Avianca Guatemala,A320,180-239,regional,6072,1,1048,6071,2023-01-13,2026-02-26,0.9803856930937861,6067,121.0,0.023437348870915753,1141,5.321647677475898,ok,0.9184925503943909,0.9047619047619048,0.5300783027319462,21.0,2.0,False,,False,1.3663738257563542,-0.8463123849406873
HEVILIFT AVIATION LTD::B407|NA|short,HEVILIFT AVIATION LTD,Hevilift Aviation Ltd,B407,NA,short,16,1,5,16,2023-09-16,2025-06-04,0.0,16,16.0,0.0,628,0.025477707006369428,ok,0.007961783439490446,0.33333333333333337,0.9763003097789544,12.0,8.0,True,,True,-2.4194023125759094,0.22048079111856805
HI FLY MALTA::CL60|NA|long,HI FLY MALTA,Hi Fly Malta,CL60,NA,long,1,1,1,1,2023-03-06,2023-03-06,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
HLJ::B738|180-239|short,HLJ,HelloJets,B738,180-239,short,1323,2,205,1317,2025-05-14,2026-01-31,0.9460895975702354,1317,105.0,0.305255464447286,263,5.030418250950571,ok,0.719355422777476,0.75,0.690063147346911,48.0,12.0,False,,False,1.385850614023777,1.2948489229943876
HOP::E190|100-179|short,HOP,Air France Hop,E190,100-179,short,2,2,1,2,2026-01-12,2026-01-12,0.0,2,2.0,,1,2.0,short_series,1.0,1.0,0.0,1.0,0.0,True,,True,,
IAE::CRJ2|20-99|regional,IAE,IrAero,CRJ2,20-99,regional,6,1,5,0,2024-09-08,2025-02-06,0.0,,,0.003165350738457029,152,0.039473684210526314,ok,0.03289473684210526,,,,,True,,True,,
IBE::A20N|180-239|short,IBE,Iberia,A20N,180-239,short,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,fsc,True,,
IBE::A320|180-239|short,IBE,Iberia,A320,180-239,short,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,fsc,True,,
IBS::A320|100-179|short,IBS,Iberia Express,A320,100-179,short,20,1,5,20,2022-06-18,2022-06-28,0.0,20,16.0,,11,1.8181818181818181,short_series,0.45454545454545453,1.0,0.8982444017039272,6.0,0.0,True,,True,,
IFC::D228|lt20|regional,IFC,Indian Air Force,D228,lt20,regional,8,7,7,8,2024-11-27,2025-07-03,0.0,4,2.0,0.0161245006401598,219,0.0365296803652968,ok,0.0045662100456621,,,,,True,,True,,
IFY::F70|20-99|short,IFY,I-Fly Air,F70,20-99,short,291,1,117,284,2023-04-24,2023-10-30,0.9731800766283525,261,9.0,0.6184517935928096,190,1.5315789473684212,ok,0.6157894736842106,0.8,0.4819136789021679,5.0,1.0,False,,False,2.0655680725187042,3.3428993681890873
IGO::A20N|180-239|medium,IGO,IndiGo,A20N,180-239,medium,2,1,2,2,2023-10-30,2023-11-01,0.0,2,2.0,,3,0.6666666666666666,short_series,0.6666666666666666,0.0,1.0,2.0,2.0,True,lcc,True,,
IGO::A20N|180-239|short,IGO,IndiGo,A20N,180-239,short,225488,90,519,225296,2022-06-01,2023-11-01,0.9888079264228906,225070,4663.0,0.01985838639754489,519,434.46628131021197,ok,0.9853180199345077,0.9117647058823529,0.8986378665020192,544.0,48.0,False,lcc,False,1.4827397329150471,-0.9075379687047066
IGO::A21N|180-239|short,IGO,IndiGo,A21N,180-239,short,166399,67,519,166277,2022-06-01,2023-11-01,0.983238409122347,166273,3024.0,0.0026713276504234384,519,320.61464354527936,ok,0.9836448598130841,0.9124293785310734,0.8172471706912342,354.0,31.0,False,lcc,False,1.4347217098791205,-1.0204860323085647
IGO::A320|180-239|short,IGO,IndiGo,A320,180-239,short,60533,19,519,60497,2022-06-01,2023-11-01,0.9607015103338633,60384,3669.0,0.0,519,116.63391136801542,ok,0.9807321772639692,0.9424307036247335,0.8847760003100489,469.0,27.0,False,lcc,False,1.445879010617186,-1.070648883595653
IGO::A321|NA|short,IGO,IndiGo,A321,NA,short,598,2,216,598,2022-11-15,2023-10-31,0.8128161888701517,593,91.0,0.16513376408563119,351,1.7037037037037037,ok,0.43427323801155576,0.75,0.7226943545640567,24.0,6.0,False,lcc,False,0.4549675134109133,0.5059289966388737
IGO::AT76|20-99|regional,IGO,IndiGo,AT76,20-99,regional,117792,36,519,117751,2022-06-01,2023-11-01,0.9935232169722314,117651,1042.0,0.008065181106637898,519,226.95953757225433,ok,0.9759152215799615,0.8926829268292683,0.8700330849200315,205.0,22.0,False,lcc,False,1.414813513631453,-0.9587799074170748
INDONESIAN POLICE::B738|NA|regional,INDONESIAN POLICE,Indonesian Police,B738,NA,regional,1,1,1,1,2024-06-12,2024-06-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
INTERNATIONAL JET MANAGEMENT ASIA SINGAPORE P/L::FA7X|NA|medium,INTERNATIONAL JET MANAGEMENT ASIA SINGAPORE P/L,International Jet Management Asia Singapore P/L,FA7X,NA,medium,200,1,155,0,2022-06-05,2026-04-10,0.0,,,0.0058846402557563016,1406,0.1422475106685633,ok,0.11024182076813656,0.5063291139240507,0.9205270238101037,79.0,39.0,True,,False,-1.9477816801977728,0.003942070538053141
INTERNATIONAL JET MANAGEMENT ASIA SINGAPORE P/L::FA8X|NA|medium,INTERNATIONAL JET MANAGEMENT ASIA SINGAPORE P/L,International Jet Management Asia Singapore P/L,FA8X,NA,medium,39,1,30,0,2025-04-01,2025-11-22,0.0,,,0.0,236,0.1652542372881356,ok,0.1271186440677966,0.30434782608695654,0.9316093131985224,23.0,16.0,True,,True,-2.291233499879903,0.20670465041641356
INTERNATIONAL JET MANAGEMENT::GL7T|NA|short,INTERNATIONAL JET MANAGEMENT,International Jet Management,GL7T,NA,short,755,1,472,0,2022-06-24,2026-04-25,0.0,,,0.0016330734266437608,1402,0.5385164051355207,ok,0.33666191155492153,0.3906810035842294,0.8824334457855477,279.0,170.0,True,,False,-1.820479511249103,0.02422988645867506
INTERNATIONAL JET MANAGEMENT::PC24|NA|regional,INTERNATIONAL JET MANAGEMENT,International Jet Management,PC24,NA,regional,15,1,10,15,2022-06-11,2024-06-27,0.0,15,14.0,0.007192350534830472,748,0.020053475935828877,ok,0.013368983957219251,0.07692307692307687,0.970127435900419,13.0,12.0,True,,True,-2.846255646474994,0.5814649977050953
ISLAND AIR EXPRESS::C208|NA|regional,ISLAND AIR EXPRESS,Island Air Express,C208,NA,regional,3,2,3,3,2023-02-13,2025-08-05,0.0,3,3.0,0.0,905,0.0033149171270718232,ok,0.0016574585635359116,1.0,0.0,1.0,0.0,True,,True,-1.2555343209826992,-0.5976733613354159
ISR::A320|100-179|short,ISR,Israir,A320,100-179,short,2402,2,446,2399,2022-06-02,2023-11-01,0.9203170629954109,2397,216.0,0.27281699548785554,518,4.637065637065637,ok,0.7988081248950814,0.8035714285714286,0.7176851906851549,56.0,11.0,False,,False,1.4903943721730482,0.985154635041313
ISR::A320|180-239|short,ISR,Israir,A320,180-239,short,5961,4,515,5925,2022-06-01,2023-11-01,0.949399221526485,5909,308.0,0.5444744305858481,519,11.485549132947977,ok,0.8612716763005781,0.675,0.6431421209290776,80.0,26.0,False,,False,2.0140913237331164,2.9092435562399217
ITY::A20N|180-239|regional,ITY,ITA Airways,A20N,180-239,regional,2,2,2,2,2026-01-12,2026-01-13,0.0,2,2.0,,2,1.0,short_series,0.5,0.0,1.0,2.0,2.0,True,,True,,
ITY::A319|100-179|regional,ITY,ITA Airways,A319,100-179,regional,3,3,1,3,2026-01-12,2026-01-12,0.0,3,3.0,,1,3.0,short_series,1.0,0.5,0.9182958340544894,2.0,1.0,True,,True,,
ITY::BCS1|100-179|regional,ITY,ITA Airways,BCS1,100-179,regional,2,1,2,2,2026-01-12,2026-01-13,0.0,2,1.0,,2,1.0,short_series,1.0,1.0,0.0,1.0,0.0,True,,True,,
ITY::BCS3|100-179|regional,ITY,ITA Airways,BCS3,100-179,regional,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
KGB::IL76|NA|regional,KGB,Sapsan Airline,IL76,NA,regional,164,1,90,46,2022-06-24,2025-07-27,0.0,28,17.0,0.0,1130,0.14513274336283186,ok,0.07964601769911504,0.625,0.8710637861987,16.0,6.0,True,,True,-1.7982662036109394,-0.16836257261979454
KGB::IL76|NA|short,KGB,Sapsan Airline,IL76,NA,short,80,1,54,80,2025-05-30,2025-08-24,0.6521739130434783,46,13.0,0.04077838863970373,87,0.9195402298850575,ok,0.6206896551724138,0.4,0.45897678641350315,5.0,3.0,False,,True,-0.3850638758481207,0.0603397445562186
KGZ::B733|100-179|regional,KGZ,Sky FRU,B733,100-179,regional,1,1,1,1,2024-07-25,2024-07-25,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
KLJ::B733|20-99|short,KLJ,Klasjet,B733,20-99,short,1265,2,603,1260,2022-07-02,2026-01-30,0.0,1245,1242.0,0.010285151991514141,1309,0.9663865546218487,ok,0.29182582123758594,0.3282247765006385,0.9676128628610269,783.0,526.0,True,,False,-1.9782146982661362,0.17693226848417423
KLJ::B735|100-179|short,KLJ,Klasjet,B735,100-179,short,798,1,418,782,2022-06-05,2026-01-27,0.03263707571801567,766,733.0,0.01227973653552683,1333,0.5986496624156039,ok,0.31357839459864967,0.3319502074688797,0.9611162255300733,482.0,322.0,False,,False,-1.8892280502361878,0.1718329920199005
KLJ::B735|20-99|short,KLJ,Klasjet,B735,20-99,short,1157,2,557,1150,2022-06-01,2026-01-26,0.0,1109,1107.0,0.0032932367269172813,1336,0.8660179640718563,ok,0.25299401197604793,0.28165374677002586,0.9747946193385361,774.0,556.0,True,,False,-2.1344236216498866,0.204165026690908
KNE::A20N|100-179|short,KNE,Flynas,A20N,100-179,short,25843,28,239,25843,2022-05-31,2023-01-24,0.9935748567889766,25836,436.0,0.15197186750858394,239,108.1297071129707,ok,0.9079497907949791,0.9391304347826087,0.8276952200630212,115.0,7.0,False,lcc,False,1.7206305159042954,-0.03641364387374343
KNE::A320|100-179|short,KNE,Flynas,A320,100-179,short,1694,2,215,1694,2022-06-01,2023-01-24,0.8936170212765957,1692,225.0,0.026071344682444986,238,7.117647058823529,ok,0.7373949579831933,0.96,0.8200898602345296,50.0,2.0,False,lcc,False,1.0770739046727167,-0.8093195364306187
KRE::B734|NA|short,KRE,Aerosucre Colombia,B734,NA,short,2,1,1,2,2024-06-22,2024-06-22,0.0,2,2.0,,1,2.0,short_series,1.0,0.0,1.0,2.0,2.0,True,,True,,
LAA::A320|100-179|regional,LAA,Libyan Airlines,A320,100-179,regional,1,1,1,1,2024-07-12,2024-07-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
LAN::A320|180-239|short,LAN,LATAM Airlines,A320,180-239,short,968,5,126,968,2024-04-07,2024-08-10,0.49948186528497407,965,346.0,0.005644879169599992,126,7.682539682539683,ok,0.29365079365079366,0.975609756097561,0.879009223943739,41.0,1.0,False,fsc,False,-0.1548637818959578,-0.7229905727897744
LAN::A321|180-239|short,LAN,LATAM Airlines,A321,180-239,short,8908,18,126,8908,2024-04-07,2024-08-10,0.9546271338724169,8904,595.0,0.34899188993769736,126,70.6984126984127,ok,0.9484126984126984,0.7619047619047619,0.7947934454674533,42.0,10.0,False,fsc,False,1.8622146124309094,1.4730244880978747
LAN::A332|ge240|medium,LAN,LATAM Airlines,A332,ge240,medium,825,1,343,825,2025-03-28,2026-03-29,0.9672727272727273,825,16.0,0.07432109959872657,367,2.2479564032697548,ok,0.9346049046321526,0.8,0.7023250892849852,5.0,1.0,False,fsc,False,1.303400987596341,-0.3857615005750489
LAN::B788|ge240|long,LAN,LATAM Airlines,B788,ge240,long,1458,7,126,1458,2024-04-07,2024-08-10,0.9684282772820865,1457,72.0,0.0,126,11.571428571428571,ok,0.9365079365079365,0.9047619047619048,0.8043589782083911,21.0,2.0,False,fsc,False,1.3237787025656298,-1.007020681725442
LAN::B788|ge240|medium,LAN,LATAM Airlines,B788,ge240,medium,595,3,125,595,2024-04-07,2024-08-10,0.9193277310924369,595,51.0,0.012081823996779262,126,4.722222222222222,ok,0.9523809523809523,0.9411764705882353,0.8398121852615872,17.0,1.0,False,fsc,False,1.3711275229530786,-0.971546038762407
LAN::B789|ge240|long,LAN,LATAM Airlines,B789,ge240,long,2261,13,126,2261,2024-04-07,2024-08-10,0.9663865546218487,2261,121.0,0.21207362643850225,126,17.944444444444443,ok,0.8809523809523809,0.8947368421052632,0.7835728401432397,38.0,4.0,False,fsc,False,1.7004828504341063,0.4306617056871125
LAV::B738|180-239|short,LAV,AlbaStar,B738,180-239,short,7,1,3,7,2023-07-28,2025-05-31,0.0,7,6.0,0.00483330452747166,674,0.010385756676557863,ok,0.004451038575667656,0.5,0.9211854965885543,4.0,2.0,True,,True,-2.120388687844837,0.0486975782262217
LCO::B763|NA|short,LCO,LATAM Cargo Chile,B763,NA,short,1,1,1,1,2024-05-21,2024-05-21,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
LHX::A20N|180-239|short,LHX,Lufthansa City Airlines,A20N,180-239,short,2,2,2,2,2026-01-12,2026-01-13,0.0,2,1.0,,2,1.0,short_series,0.5,1.0,0.0,1.0,0.0,True,,True,,
LIFE FLIGHT NETWORK::PC12|NA|regional,LIFE FLIGHT NETWORK,Life Flight Network,PC12,NA,regional,32,1,24,0,2022-06-05,2023-01-15,0.0,,,0.04226867056726957,225,0.14222222222222222,ok,0.10666666666666667,0.8,0.8957978073756272,10.0,2.0,True,,True,-1.353816952208016,-0.11559938748464214
LINK AIRWAYS::SF34|20-99|regional,LINK AIRWAYS,Link Airways,SF34,20-99,regional,1116,10,129,1116,2025-06-04,2025-10-27,0.9587813620071685,1116,87.0,0.28823755887810576,146,7.6438356164383565,ok,0.339041095890411,0.5862068965517242,0.7423691640686119,29.0,12.0,False,,False,0.504668549017176,1.5400532845268842
LINK AIRWAYS::SW4|lt20|regional,LINK AIRWAYS,Link Airways,SW4,lt20,regional,654,3,119,654,2025-06-04,2025-10-27,0.941717791411043,652,54.0,0.38475508112452295,146,4.47945205479452,ok,0.4931506849315068,0.6,0.6644867143726191,20.0,8.0,False,,False,0.9558400697542916,2.099605116669371
LLR::AT76|20-99|regional,LLR,Alliance Air,AT76,20-99,regional,1,1,1,1,2024-04-10,2024-04-10,0.0,,,,1,1.0,short_series,1.0,,,,,True,,True,,
LMU::A320|100-179|short,LMU,Almasria Universal Airlines,A320,100-179,short,12,2,5,12,2023-09-03,2024-01-24,0.0,11,11.0,0.0,144,0.08333333333333333,ok,0.01746031746031746,0.8333333333333334,0.986606462892553,6.0,1.0,True,,True,-1.525107584245102,-0.39904033791933163
LMU::A321|180-239|short,LMU,Almasria Universal Airlines,A321,180-239,short,4,1,2,4,2023-07-16,2023-07-17,0.0,3,3.0,,2,2.0,short_series,1.0,0.5,0.9182958340544894,2.0,1.0,True,,True,,
LMU::B734|100-179|regional,LMU,Almasria Universal Airlines,B734,100-179,regional,2,1,1,2,2023-11-19,2023-11-19,0.0,2,2.0,,1,2.0,short_series,1.0,1.0,0.0,1.0,0.0,True,,True,,
LNE::A319|100-179|regional,LNE,LATAM Airlines Ecuador,A319,100-179,regional,4239,5,126,4239,2024-04-07,2024-08-10,0.9931587638594008,4239,120.0,0.34720634798032957,126,33.642857142857146,ok,0.9047619047619048,0.9333333333333333,0.7368391969079647,15.0,1.0,False,fsc,False,2.1476057429870448,1.2627720911448397
LNK::E135|20-99|regional,LNK,Airlink,E135,20-99,regional,69733,28,1354,63803,2022-06-01,2026-02-26,0.9910062626548006,63711,610.0,0.4115691050741038,1367,51.011704462326264,ok,0.7743233357717629,0.8012820512820513,0.7134967634607496,156.0,31.0,False,regional,False,1.8619570937446888,1.9052932051489828
LNK::E170|20-99|regional,LNK,Airlink,E170,20-99,regional,4477,1,1147,4475,2022-07-04,2025-11-23,0.9675905230219043,4474,204.0,0.10736345577387796,1239,3.613397901533495,ok,0.9257465698143664,0.9387755102040817,0.7581872067351869,49.0,3.0,False,regional,False,1.6096670856702506,-0.3345462227438623
LNK::E190|20-99|short,LNK,Airlink,E190,20-99,short,111248,28,1367,111168,2022-06-01,2026-02-26,0.9966071187508437,111115,538.0,0.7774317914053411,1367,81.3811265544989,ok,0.8266276517922457,0.7311827956989247,0.7694244197790767,93.0,25.0,False,regional,False,2.6543109544229155,4.387746834366486
LNK::E195|100-179|short,LNK,Airlink,E195,100-179,short,21495,6,1241,21486,2022-10-05,2026-02-26,0.9940891743460858,21486,249.0,0.20669096876946136,1241,17.32070910556003,ok,0.8551314303510604,0.8775510204081632,0.6773984586527321,49.0,6.0,False,regional,False,1.6575698920300703,0.4229912510207285
LNK::E195|20-99|short,LNK,Airlink,E195,20-99,short,1,1,1,1,2024-04-21,2024-04-21,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,regional,True,,
LNK::E295|100-179|short,LNK,Airlink,E295,100-179,short,660,3,74,660,2025-09-23,2026-02-26,0.9484848484848485,660,41.0,0.0467141657008191,157,4.203821656050955,ok,0.4266666666666667,0.7142857142857143,0.6483955909684168,14.0,4.0,False,regional,False,0.30012533732876806,-0.24920682496147095
LNK::E75S|20-99|regional,LNK,Airlink,E75S,20-99,regional,2125,3,390,2121,2025-01-24,2026-02-26,0.9387081565299387,2121,139.0,0.11731890350122565,399,5.325814536340852,ok,0.3609022556390977,0.9,0.7040364342826742,40.0,4.0,False,regional,False,0.6745965198983724,0.017604490582826666
LNK::PC12|20-99|regional,LNK,Airlink,PC12,20-99,regional,137,1,77,0,2024-11-07,2025-08-31,0.0,,,0.017748140956117986,298,0.4597315436241611,ok,0.25838926174496646,0.3793103448275862,0.8817765450664825,29.0,18.0,True,regional,True,-1.9216669438951495,0.1772540982779928
LOM PRAGUE::C130|NA|regional,LOM PRAGUE,LOM Prague,C130,NA,regional,2,1,2,2,2022-11-15,2022-11-23,0.0,2,2.0,,9,0.2222222222222222,short_series,0.2222222222222222,0.0,0.0,1.0,1.0,True,,True,,
LPE::A20N|180-239|short,LPE,LATAM Airlines Peru,A20N,180-239,short,1550,3,126,1550,2024-04-07,2024-08-10,0.7709677419354839,1550,320.0,0.0345494331079077,126,12.301587301587302,ok,0.9365079365079365,1.0,0.8544796362692056,42.0,0.0,False,fsc,False,1.296259522079215,-0.8676234931190574
LPE::A319|100-179|regional,LPE,LATAM Airlines Peru,A319,100-179,regional,6797,10,126,6793,2024-04-07,2024-08-10,0.9821875460032387,6793,368.0,0.2035868215552452,126,53.94444444444444,ok,0.9920634920634921,0.9565217391304348,0.8196635934993689,46.0,2.0,False,fsc,False,1.9789553684698942,0.25010724994888717
LPE::A320|180-239|regional,LPE,LATAM Airlines Peru,A320,180-239,regional,13082,19,126,13082,2024-04-07,2024-08-10,0.9221831524231768,13082,1078.0,0.0,126,103.82539682539682,ok,0.9841269841269841,0.9189189189189189,0.7147455115351654,111.0,9.0,False,fsc,False,1.3562601684063964,-1.0376008617958785
LPE::A320|180-239|short,LPE,LATAM Airlines Peru,A320,180-239,short,2098,3,126,2098,2024-04-07,2024-08-10,0.8317445185891325,2098,412.0,0.0025681480868186,126,16.650793650793652,ok,0.9920634920634921,0.9836065573770492,0.8156626865467023,61.0,1.0,False,fsc,False,1.3626229278766975,-1.0906199380057673
LPE::B763|180-239|long,LPE,LATAM Airlines Peru,B763,180-239,long,1421,8,126,1421,2024-04-07,2024-08-10,0.9866291344123856,1421,32.0,0.17771364757181762,126,11.277777777777779,ok,0.8968253968253967,1.0,0.8078653938649577,6.0,0.0,False,fsc,False,1.8597652261290072,0.06443281314448891
LPE::B763|180-239|medium,LPE,LATAM Airlines Peru,B763,180-239,medium,207,1,115,207,2024-04-12,2024-08-09,0.893719806763285,207,20.0,0.0,120,1.725,ok,0.9583333333333334,0.8333333333333334,0.7072845108892999,6.0,1.0,False,fsc,False,1.1274222546308614,-0.9174526737832546
LRC::A20N|180-239|short,LRC,Avianca Costa Rica,A20N,180-239,short,568,2,75,568,2025-12-14,2026-02-26,0.4471830985915493,568,222.0,0.025903086581194112,75,7.573333333333333,ok,0.9266666666666667,1.0,0.8994323153708365,61.0,0.0,False,,False,0.813464728539715,-0.8743768233149743
LUMINAIR::FA7X|NA|medium,LUMINAIR,Luminair,FA7X,NA,medium,8,1,6,8,2025-10-05,2025-11-04,0.0,8,8.0,,31,0.25806451612903225,short_series,0.1935483870967742,0.0,1.0,8.0,8.0,True,,True,,
LUMINAIR::FA7X|NA|short,LUMINAIR,Luminair,FA7X,NA,short,11,2,9,9,2025-04-16,2025-11-03,0.0,9,9.0,0.0141688183187475,202,0.054455445544554455,ok,0.024752475247524754,0.0,0.9999999999999998,10.0,10.0,True,,True,-2.948709951588351,0.7175644601606462
LYM::SW4|lt20|regional,LYM,Key Lime Air,SW4,lt20,regional,3,2,2,3,2024-03-04,2024-09-23,0.0,,,0.023760985106616617,204,0.014705882352941176,ok,0.004901960784313725,,,,,True,,True,,
MAC::A320|100-179|short,MAC,Air Arabia Maroc,A320,100-179,short,4379,10,717,4080,2022-06-02,2026-01-31,0.8734363502575423,4077,379.0,0.002980690918143347,1340,3.267910447761194,ok,0.03024070634395364,0.9202898550724637,0.8385196717780261,138.0,11.0,False,,False,-0.1364990924107914,-0.6166531811363121
MAY::B38M|180-239|regional,MAY,Malta Air,B38M,180-239,regional,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
MAY::B38M|180-239|short,MAY,Malta Air,B38M,180-239,short,10,2,8,10,2022-07-31,2026-01-12,0.0,10,9.0,0.0,1262,0.00792393026941363,ok,0.003169572107765452,0.33333333333333337,0.898244401703927,6.0,4.0,True,,True,-2.426608673698014,0.22247003106408153
MAY::B738|180-239|medium,MAY,Malta Air,B738,180-239,medium,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
MAY::B738|180-239|regional,MAY,Malta Air,B738,180-239,regional,1,1,1,1,2026-01-12,2026-01-12,0.0,1,1.0,,1,1.0,short_series,1.0,0.0,0.0,1.0,1.0,True,,True,,
MAY::B738|180-239|short,MAY,Malta Air,B738,180-239,short,4,4,1,4,2026-01-12,2026-01-12,0.0,4,4.0,,1,4.0,short_series,1.0,0.0,1.0,4.0,4.0,True,,True,,
METROJET (HONG KONG)::A320|NA|short,METROJET (HONG KONG),Metrojet (Hong Kong),A320,NA,short,1012,1,204,1012,2022-06-02,2023-01-06,0.8191699604743083,1012,187.0,0.005302296304922072,219,4.621004566210046,ok,0.9315068493150684,0.875,0.8365090576586005,48.0,6.0,False,,False,1.0691936081251174,-0.9118972999190463
MGH::B738|180-239|short,MGH,Mavi Gok Airlines,B738,180-239,short,48,2,26,48,2022-07-21,2025-12-08,0.0,48,46.0,0.0,1237,0.038803556992724336,ok,0.01259535256897296,0.8421052631578947,0.9323371562855683,19.0,3.0,True,,True,-1.5169845573221488,-0.4078205173999223
MISSOURI AVIATION SERVICES LLC::TBM7|NA|regional,MISSOURI AVIATION SERVICES LLC,Missouri Aviation Services LLC,TBM7,NA,regional,1,1,1,1,2022-11-22,2022-11-22,0.0,,,,1,1.0,short_series,1.0,,,,,True,,True,,
MNE::E195|100-179|regional,MNE,Air Montenegro,E195,100-179,regional,14005,3,1356,13763,2022-06-01,2026-02-26,0.9628934124539923,13313,480.0,0.11710511840622229,1367,10.245062179956108,ok,0.9078273591806877,0.6161616161616161,0.5018519931034251,198.0,76.0,False,,False,1.030490239422687,0.13515288542480142
MYCOPTER SRL::A109|NA|regional,MYCOPTER SRL,Mycopter SRL,A109,NA,regional,42,1,34,0,2025-01-07,2025-10-02,0.0,,,0.0,269,0.15613382899628253,ok,0.12639405204460966,0.1428571428571429,0.979569764547061,7.0,6.0,True,,True,-2.5765503239696548,0.40582574845832226
NASJET::C56X|NA|regional,NASJET,NasJet,C56X,NA,regional,1,1,1,1,2024-08-22,2024-08-22,0.0,1,1.0,,1,1.0,short_series,1.0,,,,,True,,True,,
